,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,tiene_cochera,tiene_parrilla,tiene_pileta,tiene_terraza,expensas
56624,2.0,1.0,34.0,34.0,-1.6853580917904891,0,0,0,0,Bajas expensas
56625,3.0,2.0,85.0,75.0,0.618422326254172,1,1,1,0,
56626,3.0,2.0,60.0,55.0,-0.2830164159718104,0,0,0,0,
56627,2.0,1.0,38.0,38.0,-1.7876094865392198,0,0,0,1,
56628,2.0,1.0,30.0,30.0,-1.934462721114632,0,0,0,0,Bajas expensas
56629,4.0,3.0,90.0,80.0,1.6781695403198698,1,0,0,0,Con expensas
56630,4.0,3.0,230.0,150.0,4.001997389772074,0,1,0,1,
56631,3.0,2.0,64.0,57.0,-0.0709256959266323,0,0,0,1,Bajas expensas
56632,1.0,1.0,34.0,31.0,-2.0995430363729373,1,0,0,1,
56633,3.0,2.0,72.0,72.0,0.0115572454863218,0,0,0,0,Con expensas
56634,4.0,3.0,91.0,82.0,2.197730489918688,1,0,1,0,
56635,3.0,2.0,95.0,75.0,0.4268527531291953,0,1,0,0,
56636,1.0,1.0,45.0,37.0,-1.9697978738928577,1,0,0,1,
56637,4.0,3.0,82.0,65.0,0.9897289409997873,0,0,0,0,
56638,3.0,2.0,59.0,49.0,-0.3903605048830634,0,0,0,0,
56639,3.0,2.0,65.0,65.0,0.0025480024086784,0,1,0,1,Con expensas
56640,1.0,1.0,34.0,32.0,-2.231549671783561,0,0,0,0,
56641,3.0,2.0,81.0,52.0,-0.0460266689219082,0,0,0,1,Sin expensas
56642,3.0,2.0,67.0,60.0,-0.0390637798249982,0,0,0,1,Con expensas
56643,4.0,3.0,140.0,130.0,4.252678544949437,1,0,1,1,Con expensas
56644,3.0,2.0,130.0,100.0,2.1978741285997754,1,0,1,1,
56645,3.0,2.0,100.0,72.0,0.507105934791775,0,1,0,0,
56646,4.0,3.0,119.0,111.0,3.1647192423422674,1,1,0,1,
56647,2.0,1.0,62.0,43.0,-1.1080548084694133,0,1,0,1,
56648,3.0,2.0,55.0,55.0,-0.2680423294528343,0,0,0,1,Con expensas
56649,1.0,1.0,44.0,40.0,-2.025400100247695,0,0,0,1,Con expensas
56650,3.0,2.0,126.0,111.0,2.717723763532106,1,0,0,1,
56651,2.0,1.0,168.0,54.0,0.0045793254371213,0,0,0,0,
56652,2.0,1.0,33.0,31.0,-1.83865818524662,0,0,0,1,Con expensas
56653,3.0,2.0,79.0,70.0,0.0919821356948909,1,1,1,0,
56654,2.0,1.0,47.0,44.0,-1.577598301206171,0,0,0,1,Con expensas
56655,3.0,2.0,41.0,41.0,-0.8780462897041055,0,0,0,1,Bajas expensas
56656,2.0,1.0,46.0,42.0,-1.2565979864714367,1,1,1,1,Con expensas
56657,3.0,2.0,70.0,63.0,-0.1257876547437995,0,0,0,0,
56658,3.0,2.0,70.0,57.0,0.1627129791791982,1,1,1,0,Bajas expensas
56659,2.0,1.0,47.0,42.0,-1.5504053542742402,0,1,0,1,
56660,2.0,1.0,34.0,34.0,-1.7011744357677705,0,0,0,0,Con expensas
56661,2.0,1.0,29.0,29.0,-1.991358356746753,0,0,0,0,Con expensas
56662,3.0,2.0,117.0,110.0,1.126307582051101,0,1,0,1,Con expensas
56663,2.0,1.0,51.0,43.0,-1.3577482325501655,0,1,1,1,
56664,5.0,3.0,170.0,100.0,2.524526659285852,1,1,0,1,Con expensas
56665,4.0,3.0,130.0,120.0,2.56820112579178,0,0,0,0,
56666,3.0,2.0,86.0,82.0,0.6312564787598267,0,0,0,0,
56667,3.0,3.0,65.0,60.0,0.7095984749659181,1,0,0,0,
56668,1.0,1.0,40.0,36.0,-1.921915062522428,0,0,0,0,
56669,3.0,2.0,117.0,112.0,2.8098811301494084,1,0,1,0,
56670,2.0,1.0,42.0,41.0,-1.6407334554875437,1,1,0,0,Bajas expensas
56671,2.0,1.0,52.0,52.0,-1.284954342652674,0,0,0,1,Con expensas
56672,2.0,1.0,55.0,51.0,-1.1883621253502528,0,1,1,1,
56673,2.0,1.0,65.0,48.0,-1.18802099167327,1,1,0,0,Con expensas
56674,4.0,3.0,113.0,107.0,2.153489920544466,1,0,0,1,Con expensas
56675,2.0,1.0,43.0,43.0,-1.6229632058617889,0,0,0,1,
56676,2.0,1.0,55.0,45.0,-1.194094312491673,0,0,0,0,
56677,2.0,1.0,42.0,39.0,-1.6443190979036275,0,0,0,0,
56678,1.0,1.0,42.0,38.0,-2.031201977035148,1,1,1,0,Con expensas
56679,2.0,1.0,47.0,44.0,-1.407524616093072,0,0,0,0,Con expensas
56680,3.0,2.0,83.0,83.0,0.5592757988220235,1,0,1,1,
56681,3.0,2.0,58.0,54.0,-0.4970020952692026,0,0,0,0,Con expensas
56682,2.0,1.0,88.0,88.0,0.2891799428022574,1,0,1,0,
56683,4.0,3.0,186.0,161.0,4.627125916929869,1,1,0,1,
56684,4.0,3.0,82.0,67.0,0.9661609893150632,0,0,0,0,
56685,2.0,1.0,61.5,49.0,-1.2249300420388058,0,0,0,0,Bajas expensas
56686,3.0,2.0,67.0,62.0,0.0842995686005565,0,0,1,0,
56687,4.0,3.0,90.0,80.0,1.5951564604048842,1,0,0,0,
56688,5.0,4.0,75.0,70.0,1.8400825153996776,0,0,0,1,
56689,4.0,3.0,104.0,104.0,1.8775747637862965,0,0,0,0,
56690,3.0,2.0,81.0,69.0,0.4156902351369514,1,1,1,1,
56691,5.0,4.0,235.0,233.0,7.268544458406575,0,0,0,0,Con expensas
56692,4.0,3.0,93.0,89.0,1.8216243275435893,1,0,0,0,Con expensas
56693,2.0,1.0,58.0,50.0,-1.3236151263940403,0,0,0,0,
56694,4.0,4.0,92.0,82.0,1.8453556094996408,0,0,0,0,Con expensas
56695,1.0,1.0,35.0,32.0,-2.075168722755069,1,0,1,0,
56696,4.0,3.0,83.0,75.0,1.4228949389971894,0,0,0,1,Con expensas
56697,5.0,4.0,133.0,126.0,4.028823179712073,0,0,0,0,
56698,3.0,2.0,63.0,55.0,-0.242599839334039,0,0,0,0,Con expensas
56699,2.0,1.0,36.0,36.0,-1.8084606781629835,0,0,0,1,Sin expensas
56700,3.0,2.0,83.0,58.0,-0.0698171849457044,0,0,0,1,
56701,3.0,2.0,83.0,83.0,0.4645336349962292,0,0,0,1,
56702,1.0,1.0,37.0,33.0,-2.218411893725558,0,0,1,0,
56703,2.0,1.0,32.0,30.0,-1.9241331627166527,0,0,0,0,
56704,2.0,1.0,51.0,51.0,-1.2401281756028828,1,0,0,1,
56705,5.0,4.0,111.0,90.0,2.71768141105701,0,0,0,0,
56706,1.0,1.0,39.0,36.0,-1.9413905287689144,0,0,1,1,Con expensas
56707,2.0,1.0,50.0,46.0,-1.5237471171636143,0,0,0,1,Con expensas
56708,2.0,1.0,38.0,38.0,-1.737116663074902,0,0,0,0,Con expensas
56709,2.0,1.0,57.0,52.0,-1.1268811999710673,1,1,1,1,Con expensas
56710,4.0,3.0,100.0,100.0,1.911798143669012,0,0,0,0,Con expensas
56711,1.0,1.0,55.0,45.0,-1.7301865556349991,0,0,0,0,
56712,4.0,3.0,92.0,92.0,1.5501971047826653,0,0,0,0,Con expensas
56713,2.0,1.0,36.0,36.0,-1.816192337651326,0,0,0,1,
56714,2.0,1.0,44.0,40.0,-1.2739340602393534,0,0,0,0,Con expensas
56715,3.0,2.0,60.0,53.0,-0.3198244867057745,0,0,0,0,Con expensas
56716,1.0,1.0,28.0,26.0,-2.3669809019942387,1,1,0,1,Con expensas
56717,5.0,3.0,108.0,108.0,2.217543687812743,0,1,0,1,Con expensas
56718,2.0,1.0,69.0,44.0,-1.1282058915048891,1,1,0,0,Con expensas
56719,2.0,1.0,116.0,58.0,-0.5768800383811762,0,1,0,1,
56720,4.0,3.0,244.0,244.0,6.322415495553353,1,1,0,1,
56721,3.0,2.0,48.0,45.0,-0.5119616297992391,0,0,0,0,
56722,3.0,1.0,80.0,80.0,-0.1421253723907963,1,1,1,1,
56723,2.0,1.0,35.0,35.0,-1.8427826431240657,0,0,0,0,Con expensas
56724,5.0,4.0,109.0,109.0,2.9665891269652263,1,1,1,1,
56725,2.0,1.0,49.0,45.0,-1.0495161402311497,1,0,0,0,
56726,3.0,2.0,64.0,61.0,0.1521150024047831,1,0,0,0,Con expensas
56727,4.0,3.0,122.0,105.0,2.3249543400353,0,1,1,0,
56728,3.0,2.0,204.0,128.0,3.72118911623469,1,0,1,1,
56729,3.0,2.0,44.0,44.0,-0.7847552254985215,0,0,0,0,
56730,3.0,2.0,50.0,50.0,-0.4798150694588112,0,0,0,0,
56731,2.0,1.0,57.0,53.0,-1.0888574009908791,0,0,0,0,
56732,2.0,1.0,93.0,70.0,-0.4798548691420954,0,0,1,1,
56733,3.0,2.0,91.0,72.0,1.0950993230927393,0,1,0,0,
56734,4.0,3.0,85.0,85.0,1.7914674058201472,0,0,0,0,
56735,1.0,1.0,32.0,32.0,-2.312821393881991,0,0,0,0,Con expensas
56736,3.0,2.0,95.0,91.0,1.931315067716957,1,0,0,0,
56737,4.0,3.0,116.0,100.0,2.2826590263620075,1,0,0,1,Con expensas
56738,4.0,4.0,115.0,115.0,2.6791103566206003,1,0,0,0,Con expensas
56739,3.0,2.0,83.0,67.0,0.5431512418086001,1,0,1,1,Con expensas
56740,3.0,2.0,168.0,77.0,1.220073064959713,0,0,0,1,
56741,3.0,2.0,53.0,53.0,-0.6222293323273437,0,0,0,0,Sin expensas
56742,4.0,3.0,81.0,81.0,0.9103601942568686,0,1,1,0,Bajas expensas
56743,2.0,1.0,50.0,45.0,-1.429180712333046,0,1,0,1,
56744,2.0,1.0,61.0,61.0,-0.8172923515901199,0,0,1,0,Con expensas
56745,2.0,1.0,47.0,47.0,-1.111951192256903,1,1,1,1,
56746,2.0,1.0,47.0,37.0,-1.5595900689888005,0,0,0,0,Con expensas
56747,4.0,3.0,200.0,190.0,3.955686007810985,0,0,0,0,Con expensas
56748,1.0,1.0,34.0,25.0,-2.30736584745668,0,0,0,0,
56749,4.0,1.0,65.0,65.0,-0.2987260856644183,0,0,0,0,
56750,3.0,1.0,76.0,65.0,-0.2820471574089784,1,1,0,1,Con expensas
56751,1.0,1.0,52.3,32.0,-1.9125569910404148,0,0,0,0,
56752,3.0,2.0,74.0,56.0,-0.30674813989998,0,0,0,0,Sin expensas
56753,4.0,3.0,77.0,77.0,1.2654309240900872,0,0,0,1,Con expensas
56754,3.0,2.0,53.0,52.0,-0.4216767277560989,0,0,0,0,Bajas expensas
56755,3.0,2.0,58.0,58.0,-0.3718185339191244,0,0,0,0,
56756,2.0,1.0,51.0,45.0,-1.3004621039577198,0,1,0,1,
56757,2.0,1.0,59.0,50.0,-1.0174390382663503,0,1,1,0,
56758,2.0,1.0,42.0,36.0,-1.6217029661982614,0,0,0,0,
56759,3.0,2.0,58.0,55.0,-0.4350689575822407,1,0,0,1,Con expensas
56760,1.0,1.0,34.0,34.0,-2.0199613210937923,0,0,0,1,Bajas expensas
56761,3.0,2.0,117.0,92.1,1.179101441578014,0,0,0,0,
56762,3.0,2.0,75.0,75.0,0.3017489638848832,0,0,0,0,Sin expensas
56763,2.0,1.0,61.0,56.0,-0.9860018527580132,0,0,0,1,
56764,2.0,1.0,58.0,48.0,-0.8003630877828347,1,1,1,1,
56765,4.0,3.0,238.0,173.0,4.5974050103321495,0,1,0,1,Con expensas
56766,2.0,1.0,56.0,51.0,-1.3722262566808954,0,0,0,0,
56767,4.0,3.0,140.0,140.0,4.250996792002395,1,0,0,1,
56768,2.0,1.0,43.0,40.0,-1.398019135262219,0,0,0,0,
56769,3.0,2.0,85.0,82.0,0.5783443201469565,1,0,0,0,
56770,3.0,2.0,49.0,49.0,-0.6822815472902093,0,0,0,0,Con expensas
56771,3.0,2.0,65.0,58.0,-0.1293618409045485,0,0,0,0,
56772,3.0,2.0,139.0,75.0,0.8698073619363936,0,1,0,1,
56773,3.0,2.0,71.0,64.0,-0.064771434710133,0,0,0,0,Con expensas
56774,2.0,1.0,46.0,42.0,-1.4446271592544189,0,0,0,0,Con expensas
56775,2.0,1.0,70.0,64.0,-0.6306822732022153,1,0,1,0,
56776,5.0,3.0,173.0,122.0,3.268889038443231,0,1,0,1,
56777,2.0,1.0,40.0,40.0,-1.7860132166099856,0,0,0,1,Sin expensas
56778,3.0,2.0,48.0,43.0,-0.4143075309419602,0,0,0,0,
56779,3.0,2.0,51.0,47.0,-0.5769687359603908,0,0,0,0,Con expensas
56780,3.0,2.0,45.0,45.0,-0.7373745601231735,0,0,0,0,Con expensas
56781,3.0,2.0,95.0,52.0,0.2484654306051403,1,0,1,1,Con expensas
56782,2.0,1.0,50.0,45.0,-1.1379639021726258,1,0,0,0,
56783,2.0,1.0,50.0,40.0,-1.6070448089202265,0,0,0,0,Con expensas
56784,3.0,2.0,69.0,58.0,0.2712899780303105,1,1,1,1,
56785,6.0,4.0,232.0,173.0,5.304775347772128,0,1,0,1,Con expensas
56786,5.0,3.0,184.0,175.0,5.262886034313031,1,0,0,0,
56787,1.0,1.0,37.0,34.0,-2.0654057558822343,0,0,1,0,
56788,1.0,1.0,39.7,29.0,-2.211150803631679,0,0,0,1,
56789,2.0,1.0,40.0,40.0,-1.6184054345154155,0,0,0,0,Bajas expensas
56790,2.0,1.0,41.0,38.0,-1.4880772072374235,0,0,0,0,
56791,1.0,1.0,70.0,44.0,-1.617246996884052,1,1,0,1,
56792,3.0,2.0,69.0,48.0,-0.20259716681511,0,0,1,1,Con expensas
56793,1.0,1.0,42.0,38.0,-1.8348617088516277,1,0,0,1,
56794,2.0,1.0,59.0,52.0,-1.11621590393342,1,1,1,0,Con expensas
56795,2.0,1.0,75.0,34.0,-1.542070205245225,1,1,1,0,Con expensas
56796,4.0,3.0,96.0,87.0,1.915518545070768,1,1,1,0,Con expensas
56797,3.0,2.0,73.0,61.0,0.1606753128133079,0,0,0,0,
56798,3.0,2.0,57.0,54.0,-0.2682227007945654,0,0,0,1,Bajas expensas
56799,2.0,1.0,46.0,43.0,-1.5682010263787995,1,1,1,1,
56800,2.0,1.0,43.0,42.0,-1.5729556463366898,0,0,0,1,
56801,4.0,3.0,70.0,63.0,0.9959658037386082,0,0,0,0,
56802,1.0,1.0,30.0,26.0,-2.252621778584254,0,0,1,1,
56803,1.0,1.0,32.0,32.0,-2.199311277446512,0,0,0,1,
56804,1.0,1.0,38.0,34.0,-2.130558249704557,0,1,0,0,Con expensas
56805,3.0,2.0,47.0,47.0,-0.5994500568975507,0,0,0,1,Con expensas
56806,4.0,3.0,59.0,53.0,0.4777834191070158,0,0,0,1,
56807,3.0,2.0,82.0,77.0,0.5938875249274614,0,0,0,0,
56808,3.0,2.0,70.0,70.0,0.0421475177647241,0,0,0,1,Bajas expensas
56809,4.0,3.0,108.0,83.0,1.3965224222739847,0,0,0,0,Sin expensas
56810,3.0,2.0,74.0,70.0,0.1385210784371753,0,0,0,0,
56811,3.0,2.0,105.0,105.0,1.272552130556541,0,0,0,0,Con expensas
56812,1.0,1.0,44.0,39.0,-1.982987783101312,0,0,0,0,
56813,5.0,4.0,112.0,106.0,2.9055255586630744,0,0,0,1,
56814,3.0,2.0,58.0,58.0,-0.2180593518797777,0,0,0,0,
56815,1.0,1.0,39.0,30.0,-2.2821195764980926,0,0,0,1,Bajas expensas
56816,4.0,3.0,88.0,73.7,1.223418206778904,0,0,0,0,Con expensas
56817,2.0,1.0,35.0,35.0,-1.8538298385114396,0,0,0,0,
56818,3.0,2.0,64.0,56.0,-0.1022064022508637,1,0,0,0,
56819,4.0,2.0,162.0,125.0,2.6687705899821723,1,0,0,1,
56820,2.0,1.0,115.0,60.0,-0.5464229659379817,0,1,1,1,
56821,3.0,2.0,95.0,68.0,0.5380672481703823,0,1,1,1,
56822,3.0,2.0,64.0,62.0,-0.0404891175627049,0,0,0,0,
56823,2.0,1.0,48.0,43.0,-1.4354939688652175,0,0,0,1,
56824,1.0,1.0,38.0,21.0,-2.3826171990171385,0,0,0,0,
56825,4.0,2.0,118.0,110.0,1.824301153797899,0,0,0,0,Con expensas
56826,2.0,1.0,60.0,56.0,-1.1157102290272525,1,1,1,1,Con expensas
56827,4.0,3.0,82.0,79.0,1.2941325760195888,0,0,0,1,Con expensas
56828,1.0,1.0,51.0,43.0,-1.7025545950239556,0,1,1,1,
56829,2.0,1.0,87.0,46.0,-1.0287223756316315,0,1,0,1,
56830,3.0,2.0,67.0,67.0,0.1464428493781398,0,0,0,0,Con expensas
56831,3.0,2.0,60.0,53.0,-0.3467851252284278,1,0,0,0,
56832,2.0,1.0,65.0,65.0,-0.9139989226702304,0,0,0,1,
56833,3.0,2.0,66.0,66.0,0.2344891807690589,0,0,0,0,Con expensas
56834,2.0,1.0,60.0,54.0,-0.9854919422211484,1,1,0,1,Con expensas
56835,3.0,2.0,122.0,92.8,1.6344589953515898,1,1,0,0,Con expensas
56836,3.0,2.0,82.0,72.0,0.2328956896734308,1,1,1,1,
56837,1.0,1.0,75.0,68.0,-1.181350578415598,0,1,0,0,Con expensas
56838,2.0,1.0,37.0,37.0,-1.7555434687925666,0,0,0,0,Con expensas
56839,4.0,3.0,123.0,117.0,2.427738650995215,1,0,0,0,
56840,4.0,3.0,84.0,78.0,1.474946017278484,0,0,1,1,
56841,7.0,3.0,75.0,75.0,2.0968237498825046,0,0,0,0,
56842,3.0,2.0,98.0,85.0,1.24488905093047,0,0,0,0,Bajas expensas
56843,3.0,2.0,50.0,47.0,-0.479320764206561,0,0,0,1,
56844,3.0,2.0,74.0,62.0,0.0610203046456216,0,0,0,0,
56845,3.0,2.0,51.0,49.0,-0.5896401561080731,0,0,0,0,Con expensas
56846,4.0,3.0,78.0,73.0,1.089126298206984,0,0,0,0,Con expensas
56847,3.0,1.0,42.0,42.0,-1.2308007633400777,0,0,0,0,Bajas expensas
56848,3.0,2.0,132.0,75.0,0.9685622598617386,0,1,0,1,
56849,2.0,1.0,51.0,49.0,-1.4380530544871617,0,0,0,0,Con expensas
56850,2.0,1.0,56.0,52.0,-1.1189691128561623,0,0,0,0,
56851,4.0,3.0,82.0,79.0,1.762199763813216,1,0,1,0,Con expensas
56852,3.0,2.0,78.0,63.8,0.2637377404325158,0,0,0,0,
56853,3.0,2.0,81.0,78.0,0.2424203470480673,0,0,0,1,Bajas expensas
56854,4.0,3.0,81.0,75.0,0.8471459907676943,0,1,0,1,
56855,3.0,2.0,98.0,74.0,0.6424983186850416,0,1,0,0,
56856,3.0,2.0,60.0,57.0,0.3425197249414691,1,1,1,0,Con expensas
56857,1.0,1.0,39.0,34.0,-1.941091989075161,0,0,0,0,
56858,2.0,1.0,36.0,32.0,-1.8510753679497665,0,0,0,0,
56859,3.0,2.0,98.0,47.0,0.1635635530270215,0,1,0,1,
56860,4.0,3.0,80.0,57.0,0.8804335249261106,0,0,0,1,Con expensas
56861,3.0,3.0,56.0,56.0,0.0038026269214362,0,0,0,0,
56862,3.0,2.0,78.0,78.0,0.6218867874097836,1,1,0,1,Con expensas
56863,4.0,3.0,110.0,94.0,1.8904387978377104,1,0,0,1,Con expensas
56864,4.0,3.0,75.0,62.0,0.9159773537418184,0,0,0,0,Con expensas
56865,1.0,1.0,30.0,20.0,-2.509921712692597,0,0,0,0,Con expensas
56866,3.0,2.0,53.0,50.0,-0.6693996039782101,0,0,0,0,Con expensas
56867,2.0,1.0,45.0,35.0,-1.6713286783926722,0,0,0,0,
56868,1.0,1.0,30.0,30.0,-2.313186500243656,0,0,0,0,
56869,1.0,1.0,35.0,30.0,-2.1359254437978894,1,1,1,0,
56870,1.0,1.0,35.0,32.0,-2.243316236644385,0,0,0,0,
56871,3.0,2.0,88.0,88.0,0.835558394686033,0,0,0,1,
56872,2.0,1.0,42.0,41.0,-1.3295011256080804,1,0,0,0,
56873,1.0,1.0,20.0,20.0,-2.664100620058629,0,1,1,0,
56874,3.0,2.0,65.0,63.0,-0.1579733717572476,0,0,0,1,
56875,2.0,1.0,35.0,33.0,-1.8223673745224989,0,0,0,0,
56876,6.0,2.0,85.0,85.0,1.5047918332197188,0,0,0,1,Con expensas
56877,2.0,1.0,43.0,40.0,-1.6989548012260225,0,0,0,0,
56878,2.0,1.0,38.0,38.0,-1.67882441054107,0,0,0,0,
56879,1.0,1.0,40.0,37.0,-2.042978645388549,0,1,0,0,
56880,3.0,1.0,57.0,41.0,-0.8889949372705677,0,0,1,0,
56881,4.0,2.0,150.0,125.0,2.0523248880267744,0,0,0,1,
56882,3.0,2.0,101.0,65.0,0.444839374477167,0,0,0,0,Bajas expensas
56883,4.0,3.0,250.0,120.0,4.069249317944602,0,0,1,0,
56884,3.0,2.0,60.0,45.0,-0.4122270030050326,0,0,0,1,Con expensas
56885,3.0,2.0,126.0,113.0,2.9189153227331506,1,1,1,1,
56886,3.0,2.0,88.0,78.0,0.767636760474499,0,0,0,0,Con expensas
56887,3.0,2.0,156.0,73.0,1.205399467947422,1,1,0,1,Con expensas
56888,1.0,1.0,34.0,31.0,-2.249523796933485,0,0,0,0,Bajas expensas
56889,3.0,2.0,105.5,80.0,0.8016856540551879,0,0,0,1,
56890,2.0,1.0,45.0,42.0,-1.5528002225977615,0,0,0,1,Bajas expensas
56891,3.0,2.0,88.0,82.0,0.2881097705420183,0,0,0,0,Con expensas
56892,1.0,1.0,38.0,38.0,-1.95152274636229,1,1,1,0,
56893,1.0,1.0,29.0,26.0,-2.4182163808319728,0,0,0,0,
56894,4.0,3.0,116.0,108.0,1.8405972524190448,0,0,0,0,
56895,1.0,1.0,41.0,39.0,-1.8997335827725883,0,1,0,1,Con expensas
56896,1.0,1.0,23.0,23.0,-2.4611597343331124,0,0,0,1,Con expensas
56897,3.0,2.0,76.0,65.0,0.1838314106885689,1,1,0,0,
56898,2.0,1.0,37.0,31.0,-1.850290974981845,0,0,0,0,Bajas expensas
56899,4.0,3.0,166.0,120.0,2.656983058586936,0,0,0,1,Sin expensas
56900,1.0,1.0,25.0,25.0,-2.4868233882804938,0,0,0,0,
56901,1.0,1.0,33.0,28.0,-2.261815266516432,1,0,0,0,
56902,6.0,4.0,194.0,179.0,5.431545128920574,0,0,0,0,Con expensas
56903,3.0,2.0,113.6,80.0,1.1264940754170454,1,0,0,1,
56904,1.0,1.0,41.0,34.0,-1.977785204539775,0,1,1,1,Con expensas
56905,1.0,1.0,50.4,36.0,-1.9203515528752784,1,0,0,0,
56906,4.0,4.0,105.2,80.0,2.1815679920607485,0,0,0,1,Con expensas
56907,3.0,2.0,75.0,70.0,0.1998649657494389,0,0,0,0,
56908,4.0,3.0,194.0,194.0,5.584907860235033,1,0,1,1,
56909,4.0,3.0,159.0,159.0,3.7437517016132,1,0,0,0,
56910,3.0,2.0,108.2,80.0,0.8040086571866938,0,0,0,1,
56911,3.0,2.0,68.0,60.0,0.0514956668738905,0,0,0,0,
56912,2.0,1.0,67.0,41.0,-1.360994283237018,0,0,0,1,Con expensas
56913,5.0,3.0,262.0,165.0,4.8818890207835,0,1,0,0,
56914,2.0,1.0,43.0,43.0,-1.525145273183772,1,1,1,1,
56915,1.0,1.0,22.0,19.0,-2.536985436452873,0,1,0,1,
56916,2.0,1.0,45.0,42.0,-1.5731441512089015,0,0,0,0,Con expensas
56917,7.0,5.0,306.0,206.0,8.199897043600966,0,1,0,1,
56918,2.0,1.0,162.0,60.0,-0.0183373039717588,0,0,0,1,
56919,3.0,3.0,133.1,90.0,2.04911544698501,0,0,0,1,
56920,2.0,1.0,50.0,38.0,-1.6303585957817757,0,0,0,0,
56921,3.0,2.0,60.0,51.0,-0.1991217504802565,0,0,0,0,
56922,4.0,3.0,186.0,85.0,2.4033208025547994,0,1,0,1,Con expensas
56923,4.0,3.0,165.0,130.0,3.039015560006591,0,0,0,1,
56924,2.0,1.0,32.0,32.0,-1.4157728406443348,1,0,0,0,
56925,1.0,1.0,53.0,53.0,-1.556966970360523,1,1,0,1,
56926,1.0,1.0,31.0,27.0,-2.1707776993035903,0,1,1,1,
56927,4.0,3.0,132.0,112.0,2.2129810397192906,0,1,0,0,Sin expensas
56928,2.0,1.0,35.0,35.0,-1.7828102605054674,0,1,0,1,Sin expensas
56929,2.0,1.0,42.0,38.0,-1.7249177802461635,1,1,1,1,Bajas expensas
56930,2.0,1.0,44.4,35.0,-1.7197392862053702,0,0,0,0,
56931,2.0,1.0,40.0,40.0,-1.6266625603354663,1,1,0,0,Con expensas
56932,3.0,2.0,70.0,42.0,-0.4649258684439205,0,0,0,1,Sin expensas
56933,2.0,1.0,50.0,46.0,-1.4806301556938797,0,0,1,0,
56934,1.0,1.0,30.0,29.0,-2.365730548244892,0,0,0,0,Con expensas
56935,4.0,3.0,209.0,149.9,3.738825956661495,1,0,0,1,Sin expensas
56936,2.0,1.0,33.0,33.0,-1.755578888508542,0,0,0,0,
56937,4.0,3.0,82.0,56.0,1.3066554729903934,0,1,0,1,Sin expensas
56938,2.0,1.0,41.0,37.0,-1.6013305860743856,0,1,0,1,Con expensas
56939,2.0,1.0,48.0,42.0,-1.3919268583109572,0,0,1,1,
56940,3.0,2.0,79.0,79.0,0.5187137501024208,0,0,0,0,Con expensas
56941,2.0,1.0,44.0,38.0,-1.520691450932868,0,0,0,0,Con expensas
56942,3.0,2.0,69.0,69.0,0.0217447416015379,0,0,0,0,Con expensas
56943,3.0,2.0,78.0,78.0,0.5945404415592682,1,0,0,0,Con expensas
56944,4.0,3.0,113.0,103.0,2.5251192832565885,1,1,1,1,
56945,3.0,2.0,66.0,66.0,-0.1615514522559036,0,0,1,0,Sin expensas
56946,2.0,1.0,52.0,44.0,-1.3149032120014066,0,0,0,0,Con expensas
56947,5.0,4.0,104.0,104.0,2.37548782200469,0,0,0,1,Sin expensas
56948,2.0,1.0,52.0,52.0,-1.2942008449116924,0,0,0,1,Bajas expensas
56949,4.0,3.0,134.0,120.0,3.03648787043624,1,1,0,1,
56950,1.0,1.0,35.0,32.0,-2.021114207196136,0,0,1,1,
56951,3.0,2.0,66.0,62.0,-0.0125047793790033,0,0,0,1,Con expensas
56952,1.0,1.0,26.0,26.0,-2.3500326607724524,0,0,0,0,Con expensas
56953,2.0,1.0,42.0,39.0,-1.7425604002917805,0,0,0,0,
56954,2.0,1.0,52.0,45.0,-1.2414366323317756,0,0,0,0,
56955,2.0,1.0,42.0,40.0,-1.5090753468271032,0,0,0,0,Con expensas
56956,3.0,2.0,60.0,60.0,0.2050762863630807,0,0,0,0,
56957,3.0,2.0,72.0,67.0,0.1533774313899493,1,1,0,0,Con expensas
56958,5.0,3.0,115.0,111.0,2.327537332835629,0,0,0,1,
56959,3.0,2.0,70.0,67.0,-0.0237609034879698,0,0,0,1,
56960,3.0,2.0,60.0,60.0,-0.0201194664798633,1,0,0,0,Con expensas
56961,2.0,1.0,60.0,40.0,-1.3130331194322735,0,1,0,1,
56962,2.0,1.0,37.0,37.0,-1.74275193993547,0,0,0,0,
56963,1.0,1.0,36.0,32.0,-2.1263446311771865,0,0,0,0,
56964,1.0,1.0,45.0,41.0,-1.9860078353559767,0,1,1,1,
56965,2.0,1.0,42.0,37.0,-1.4846160540828817,0,0,1,0,
56966,1.0,1.0,25.0,25.0,-2.4412474988315047,0,0,0,0,
56967,3.0,2.0,46.0,46.0,-0.5791806662374516,0,0,0,0,
56968,4.0,3.0,71.0,65.0,0.9023995445381932,0,0,0,0,Con expensas
56969,3.0,2.0,68.0,60.0,-0.2754118839978708,0,0,0,1,Bajas expensas
56970,2.0,1.0,39.0,39.0,-1.630935635324327,0,0,0,0,Con expensas
56971,1.0,1.0,40.0,40.0,-1.991819596619909,1,1,0,1,
56972,3.0,2.0,92.0,84.0,0.867385626109986,0,0,0,1,Con expensas
56973,2.0,1.0,60.0,60.0,-1.015279712428422,0,0,0,0,Sin expensas
56974,3.0,2.0,107.0,107.0,0.8990852521973003,0,1,0,1,Con expensas
